STATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00439099,1990-08-21,0.0,0.0,0.0,22.8,2.8
USC00439099,1990-08-22,0.0,0.0,0.0,23.9,3.3
USC00439099,1990-08-23,0.0,0.0,0.0,25.6,6.7
USC00439099,1990-08-24,0.0,0.0,0.0,26.7,7.2
USC00439099,1990-08-25,0.3,0.0,0.0,27.8,10.6
USC00439099,1990-08-26,0.5,0.0,0.0,24.4,15.6
USC00439099,1990-08-27,0.0,0.0,0.0,28.3,13.9
USC00439099,1990-08-28,7.1,0.0,0.0,28.9,12.8
USC00439099,1990-08-29,2.5,0.0,0.0,27.8,13.3
USC00439099,1990-08-30,0.0,0.0,0.0,23.9,6.1
USC00439099,1990-08-31,0.0,0.0,0.0,22.8,4.4
USC00439099,1990-09-01,0.0,0.0,0.0,26.1,5.0
USC00439099,1990-09-02,0.0,0.0,0.0,25.6,7.2
USC00439099,1990-09-03,0.0,0.0,0.0,24.4,6.1
USC00439099,1990-09-04,0.0,0.0,0.0,21.1,1.1
USC00439099,1990-09-05,0.0,0.0,0.0,22.8,1.7
USC00439099,1990-09-06,0.0,0.0,0.0,18.9,11.1
USC00439099,1990-09-07,0.3,0.0,0.0,25.6,14.4
USC00439099,1990-09-08,7.1,0.0,0.0,20.0,-0.6
USC00439099,1990-09-09,0.0,0.0,0.0,18.3,0.0
USC00439099,1990-09-10,9.7,0.0,0.0,20.0,0.6
USC00439099,1990-09-11,0.8,0.0,0.0,21.7,11.7
USC00439099,1990-09-12,0.0,0.0,0.0,20.0,8.3
USC00439099,1990-09-13,0.5,0.0,0.0,23.3,10.0
USC00439099,1990-09-14,0.0,0.0,0.0,23.9,11.1
USC00439099,1990-09-15,0.0,0.0,0.0,23.9,16.7
USC00439099,1990-09-16,16.8,0.0,0.0,18.9,5.6
USC00439099,1990-09-17,0.0,0.0,0.0,11.1,2.8
USC00439099,1990-09-18,2.0,0.0,0.0,10.0,2.2
USC00439099,1990-09-19,0.0,0.0,0.0,7.2,2.2
USC00439099,1990-09-20,8.1,0.0,0.0,15.6,2.8
USC00439099,1990-09-21,5.3,0.0,0.0,10.6,6.7
USC00439099,1990-09-22,0.8,0.0,0.0,13.3,6.1
USC00439099,1990-09-23,8.9,0.0,0.0,13.3,6.7
USC00439099,1990-09-24,2.0,0.0,0.0,13.3,6.7
USC00439099,1990-09-25,0.3,0.0,0.0,11.7,1.7
USC00439099,1990-09-26,0.0,0.0,0.0,15.0,2.2
USC00439099,1990-09-27,8.1,0.0,0.0,17.2,5.6
USC00439099,1990-09-28,0.0,0.0,0.0,18.3,7.2
USC00439099,1990-09-29,0.0,0.0,0.0,19.4,8.9
USC00439099,1990-09-30,7.6,0.0,0.0,19.4,10.0
USC00439099,1990-10-01,15.2,0.0,0.0,16.7,3.9
USC00439099,1990-10-02,0.5,0.0,0.0,11.7,1.1
USC00439099,1990-10-03,3.3,0.0,0.0,10.0,0.0
USC00439099,1990-10-04,0.0,0.0,0.0,14.4,1.1
USC00439099,1990-10-05,17.3,0.0,0.0,16.7,2.8
USC00439099,1990-10-06,4.1,0.0,0.0,14.4,4.4
USC00439099,1990-10-07,0.0,0.0,0.0,23.9,5.6
USC00439099,1990-10-08,0.0,0.0,0.0,23.9,8.3
USC00439099,1990-10-09,6.9,0.0,0.0,13.9,7.8
USC00439099,1990-10-10,17.3,0.0,0.0,13.9,6.1
USC00439099,1990-10-11,0.8,0.0,0.0,10.6,6.1
USC00439099,1990-10-12,13.5,0.0,0.0,15.0,9.4
USC00439099,1990-10-13,23.9,0.0,0.0,21.1,11.7
USC00439099,1990-10-14,12.4,0.0,0.0,22.2,14.4
USC00439099,1990-10-15,0.0,0.0,0.0,15.6,3.9
USC00439099,1990-10-16,0.0,0.0,0.0,16.1,3.9
USC00439099,1990-10-17,0.0,0.0,0.0,12.8,-3.3
USC00439099,1990-10-18,1.8,0.0,0.0,10.6,-3.3
USC00439099,1990-10-19,22.4,0.0,0.0,20.0,3.3
USC00439099,1990-10-20,0.8,0.0,0.0,6.1,-2.8
USC00439099,1990-10-21,0.0,0.0,0.0,7.8,-5.6
USC00439099,1990-10-22,0.0,0.0,0.0,12.8,-4.4
USC00439099,1990-10-23,1.3,0.0,0.0,11.7,3.3
USC00439099,1990-10-24,45.7,0.0,0.0,8.9,6.7
USC00439099,1990-10-25,2.8,0.0,0.0,7.8,0.6
USC00439099,1990-10-26,0.0,0.0,0.0,8.9,-1.1
USC00439099,1990-10-27,0.0,0.0,0.0,4.4,-7.2
USC00439099,1990-10-28,0.0,0.0,0.0,4.4,-6.7
USC00439099,1990-10-29,2.5,0.0,0.0,6.1,-4.4
USC00439099,1990-10-30,0.0,0.0,0.0,1.1,-6.7
USC00439099,1990-10-31,0.0,0.0,0.0,7.8,-6.1
USC00439099,1990-11-01,0.0,0.0,0.0,8.9,-5.6
USC00439099,1990-11-02,0.0,0.0,0.0,12.2,-3.9
USC00439099,1990-11-03,0.0,0.0,0.0,15.0,0.0
USC00439099,1990-11-04,0.0,0.0,0.0,18.9,4.4
USC00439099,1990-11-05,0.0,0.0,0.0,18.9,0.6
USC00439099,1990-11-06,5.1,0.0,0.0,5.6,0.6
USC00439099,1990-11-07,8.6,0.0,0.0,5.0,-2.2
USC00439099,1990-11-08,0.0,0.0,0.0,1.7,-2.2
USC00439099,1990-11-09,0.0,0.0,0.0,-1.1,-8.3
USC00439099,1990-11-10,1.3,0.0,0.0,3.3,-7.8
USC00439099,1990-11-11,46.0,,25.0,2.2,0.0
USC00439099,1990-11-12,9.7,152.0,152.0,0.0,-6.1
USC00439099,1990-11-13,1.8,51.0,178.0,-3.9,-10.0
USC00439099,1990-11-14,1.0,25.0,178.0,-3.3,-9.4
USC00439099,1990-11-15,0.0,0.0,127.0,-1.7,-10.6
USC00439099,1990-11-16,0.0,0.0,102.0,5.0,-9.4
USC00439099,1990-11-17,2.5,0.0,51.0,9.4,-1.7
USC00439099,1990-11-18,0.8,0.0,0.0,2.8,-4.4
USC00439099,1990-11-19,0.0,0.0,0.0,-1.1,-7.8
USC00439099,1990-11-20,0.0,0.0,0.0,-1.7,-10.6
USC00439099,1990-11-21,0.0,0.0,0.0,0.6,-10.6
USC00439099,1990-11-22,0.0,0.0,0.0,1.1,-8.3
USC00439099,1990-11-23,6.4,0.0,0.0,2.2,-7.2
USC00439099,1990-11-24,0.3,0.0,0.0,4.4,0.6
USC00439099,1990-11-25,0.0,0.0,0.0,5.0,-1.7
USC00439099,1990-11-26,0.3,0.0,0.0,4.4,-3.9
USC00439099,1990-11-27,0.0,0.0,0.0,-1.1,-9.4
USC00439099,1990-11-28,1.5,0.0,0.0,2.8,-4.4
USC00439099,1990-11-29,2.5,0.0,0.0,14.4,0.6
USC00439099,1990-11-30,0.0,0.0,0.0,6.1,-5.6
USC00439099,1990-12-01,0.0,0.0,0.0,-1.7,-9.4
USC00439099,1990-12-02,0.0,0.0,0.0,4.4,-8.9
USC00439099,1990-12-03,0.0,0.0,0.0,6.1,-11.1
USC00439099,1990-12-04,10.4,114.0,127.0,3.3,-11.1
USC00439099,1990-12-05,20.8,0.0,76.0,2.8,-3.9
USC00439099,1990-12-06,0.0,0.0,76.0,-3.3,-12.2
USC00439099,1990-12-07,0.0,0.0,76.0,-2.2,-11.7
USC00439099,1990-12-08,0.0,0.0,76.0,0.6,-8.9
USC00439099,1990-12-09,0.0,0.0,76.0,1.7,-6.1
USC00439099,1990-12-10,0.0,0.0,76.0,1.7,-6.1
USC00439099,1990-12-11,1.5,25.0,102.0,3.3,-15.6
USC00439099,1990-12-12,0.0,0.0,102.0,-7.2,-17.2
USC00439099,1990-12-13,0.0,0.0,76.0,-1.1,-16.1
USC00439099,1990-12-14,2.0,13.0,76.0,3.3,-13.3
USC00439099,1990-12-15,0.0,0.0,76.0,-8.3,-17.8
USC00439099,1990-12-16,7.6,76.0,152.0,-1.7,-13.9
USC00439099,1990-12-17,10.7,152.0,25.0,-1.1,-5.0
USC00439099,1990-12-18,0.8,,254.0,-0.6,-11.7
USC00439099,1990-12-19,11.7,0.0,178.0,2.8,-3.9
USC00439099,1990-12-20,0.0,0.0,178.0,1.1,-17.8
USC00439099,1990-12-21,0.0,0.0,178.0,-1.7,-17.2
USC00439099,1990-12-22,14.0,0.0,127.0,3.9,-2.2
USC00439099,1990-12-23,0.5,0.0,102.0,9.4,1.1
USC00439099,1990-12-24,25.7,0.0,51.0,11.1,0.0
USC00439099,1990-12-25,3.8,13.0,76.0,0.6,-13.3
USC00439099,1990-12-26,0.0,0.0,76.0,-5.6,-14.4
USC00439099,1990-12-27,0.0,0.0,76.0,-5.0,-17.8
USC00439099,1990-12-28,0.0,0.0,51.0,-8.9,-17.2
USC00439099,1990-12-29,0.5,0.0,51.0,-1.1,-12.2
USC00439099,1990-12-30,15.2,0.0,25.0,1.7,-2.2
USC00439099,1990-12-31,8.9,25.0,51.0,6.7,-13.3
USC00439099,1991-01-01,0.0,0.0,51.0,-12.2,-22.8
USC00439099,1991-01-02,0.0,0.0,51.0,-6.1,-22.2
USC00439099,1991-01-03,0.5,0.0,51.0,-1.1,-12.2
USC00439099,1991-01-04,0.3,13.0,76.0,-8.3,-18.3
USC00439099,1991-01-05,0.0,0.0,76.0,-3.9,-13.9
USC00439099,1991-01-06,0.0,0.0,76.0,-2.8,-12.2
USC00439099,1991-01-07,0.0,0.0,76.0,-1.7,-12.2
USC00439099,1991-01-08,0.0,0.0,51.0,-10.6,-25.6
USC00439099,1991-01-09,0.0,0.0,51.0,-12.8,-25.0
USC00439099,1991-01-10,5.6,51.0,102.0,-2.8,-12.8
USC00439099,1991-01-11,0.0,0.0,102.0,-6.7,-27.2
USC00439099,1991-01-12,20.8,229.0,356.0,-11.1,-26.7
USC00439099,1991-01-13,4.3,51.0,381.0,-3.9,-13.3
USC00439099,1991-01-14,0.0,0.0,356.0,-10.0,-22.8
USC00439099,1991-01-15,0.0,0.0,356.0,-5.6,-20.0
USC00439099,1991-01-16,0.0,0.0,279.0,-1.7,-7.8
USC00439099,1991-01-17,20.6,51.0,330.0,1.7,-7.2
USC00439099,1991-01-18,1.3,25.0,330.0,1.7,-4.4
USC00439099,1991-01-19,5.1,76.0,381.0,-1.1,-20.6
USC00439099,1991-01-20,0.0,0.0,356.0,-6.1,-20.0
USC00439099,1991-01-21,0.3,0.0,356.0,0.0,-17.8
USC00439099,1991-01-22,0.0,0.0,356.0,-15.0,-30.0
USC00439099,1991-01-23,0.0,0.0,356.0,-15.6,-31.1
USC00439099,1991-01-24,0.0,0.0,356.0,-6.7,-27.8
USC00439099,1991-01-25,0.0,0.0,356.0,-3.9,-25.6
USC00439099,1991-01-26,0.0,0.0,356.0,-16.7,-28.3
USC00439099,1991-01-27,0.0,0.0,356.0,-8.3,-27.8
USC00439099,1991-01-28,1.8,25.0,356.0,-1.7,-15.0
USC00439099,1991-01-29,0.0,0.0,330.0,1.7,-14.4
USC00439099,1991-01-30,0.0,0.0,330.0,-0.6,-8.3
USC00439099,1991-01-31,12.4,127.0,457.0,-1.1,-9.4
USC00439099,1991-02-01,1.0,13.0,457.0,-6.1,-15.6
USC00439099,1991-02-02,0.0,0.0,457.0,-13.3,-28.9
USC00439099,1991-02-03,0.0,0.0,457.0,1.1,-26.1
USC00439099,1991-02-04,0.0,0.0,406.0,11.1,-13.9
USC00439099,1991-02-05,0.0,0.0,381.0,8.9,-8.3
USC00439099,1991-02-06,0.0,0.0,356.0,9.4,-2.2
USC00439099,1991-02-07,0.3,0.0,330.0,6.7,-0.6
USC00439099,1991-02-08,6.6,51.0,330.0,1.7,-0.6
USC00439099,1991-02-09,0.0,0.0,330.0,4.4,-8.9
USC00439099,1991-02-10,0.0,0.0,330.0,4.4,-8.3
USC00439099,1991-02-11,0.0,0.0,330.0,-0.6,-18.3
USC00439099,1991-02-12,0.3,0.0,330.0,-7.8,-24.4
USC00439099,1991-02-13,0.0,0.0,330.0,-11.7,-24.4
USC00439099,1991-02-14,0.3,0.0,330.0,-2.8,-16.7
USC00439099,1991-02-15,4.1,51.0,381.0,0.6,-6.1
USC00439099,1991-02-16,0.3,0.0,356.0,2.2,-21.1
USC00439099,1991-02-17,0.0,0.0,356.0,-10.0,-20.6
USC00439099,1991-02-18,0.0,0.0,356.0,-1.7,-23.3
USC00439099,1991-02-19,2.8,25.0,381.0,-1.1,-22.8
USC00439099,1991-02-20,10.2,0.0,381.0,1.7,-5.6
USC00439099,1991-02-21,3.3,38.0,406.0,3.3,-3.3
USC00439099,1991-02-22,0.3,0.0,381.0,2.8,-3.3
USC00439099,1991-02-23,2.5,0.0,356.0,5.0,-19.4
USC00439099,1991-02-24,0.0,0.0,356.0,-11.7,-23.3
USC00439099,1991-02-25,1.5,51.0,381.0,-5.6,-20.6
USC00439099,1991-02-26,0.0,0.0,381.0,-1.7,-22.8
USC00439099,1991-02-27,0.0,0.0,356.0,-1.7,-22.8
USC00439099,1991-02-28,0.3,0.0,356.0,-3.3,-20.0
USC00439099,1991-03-01,0.0,0.0,356.0,0.0,-18.3
USC00439099,1991-03-02,0.0,0.0,330.0,5.0,-4.4
USC00439099,1991-03-03,9.7,0.0,305.0,7.8,0.6
USC00439099,1991-03-04,8.6,0.0,279.0,3.3,-0.6
USC00439099,1991-03-05,9.9,0.0,254.0,3.9,-5.6
USC00439099,1991-03-06,0.0,0.0,254.0,-1.7,-5.6
USC00439099,1991-03-07,8.1,0.0,229.0,8.9,-3.3
USC00439099,1991-03-08,0.0,0.0,229.0,3.3,-14.4
USC00439099,1991-03-09,0.0,0.0,229.0,-5.6,-16.1
USC00439099,1991-03-10,0.0,0.0,229.0,-3.3,-15.6
USC00439099,1991-03-11,1.0,25.0,229.0,-7.2,-12.2
USC00439099,1991-03-12,0.0,0.0,229.0,-4.4,-11.1
USC00439099,1991-03-13,0.0,0.0,229.0,-1.1,-5.6
USC00439099,1991-03-14,0.0,0.0,203.0,3.9,-5.0
USC00439099,1991-03-15,0.0,0.0,203.0,3.3,-2.2
USC00439099,1991-03-16,0.0,0.0,203.0,4.4,-6.7
USC00439099,1991-03-17,0.0,0.0,178.0,5.0,-10.0
USC00439099,1991-03-18,0.0,0.0,152.0,9.4,-9.4
USC00439099,1991-03-19,3.6,0.0,127.0,4.4,-5.6
USC00439099,1991-03-20,0.3,0.0,102.0,2.8,-3.3
USC00439099,1991-03-21,0.0,0.0,102.0,1.7,-10.6
USC00439099,1991-03-22,0.0,0.0,76.0,2.8,-10.0
USC00439099,1991-03-23,0.0,0.0,51.0,6.1,-6.7
USC00439099,1991-03-24,17.8,127.0,178.0,0.6,-5.6
USC00439099,1991-03-25,4.3,13.0,127.0,2.8,-2.2
USC00439099,1991-03-26,0.5,0.0,102.0,4.4,0.0
USC00439099,1991-03-27,0.0,0.0,76.0,6.7,-5.0
USC00439099,1991-03-28,6.9,0.0,51.0,8.3,-2.8
USC00439099,1991-03-29,0.0,0.0,0.0,12.2,-3.9
USC00439099,1991-03-30,0.0,0.0,0.0,6.7,-4.4
USC00439099,1991-03-31,0.0,0.0,0.0,-0.6,-13.3
USC00439099,1991-04-01,0.0,0.0,0.0,7.2,-12.2
USC00439099,1991-04-02,2.0,25.0,25.0,5.6,-6.1
USC00439099,1991-04-03,3.3,13.0,25.0,6.7,-5.0
USC00439099,1991-04-04,0.0,0.0,0.0,6.1,-5.6
USC00439099,1991-04-05,0.0,0.0,0.0,17.2,-3.3
USC00439099,1991-04-06,0.0,0.0,0.0,17.8,-1.1
USC00439099,1991-04-07,1.0,0.0,0.0,18.3,3.9
USC00439099,1991-04-08,0.0,0.0,0.0,25.0,1.1
USC00439099,1991-04-09,7.4,0.0,0.0,23.3,1.1
USC00439099,1991-04-10,7.4,0.0,0.0,20.6,6.1
USC00439099,1991-04-11,8.6,13.0,25.0,10.0,-1.1
USC00439099,1991-04-12,1.5,13.0,25.0,0.6,-3.3
USC00439099,1991-04-13,0.0,0.0,0.0,4.4,-6.1
USC00439099,1991-04-14,0.0,0.0,0.0,7.2,-7.8
USC00439099,1991-04-15,0.0,0.0,0.0,15.0,-7.8
USC00439099,1991-04-16,8.6,0.0,0.0,10.6,-0.6
USC00439099,1991-04-17,0.0,0.0,0.0,15.0,1.1
USC00439099,1991-04-18,0.0,0.0,0.0,11.1,1.7
USC00439099,1991-04-19,0.0,0.0,0.0,10.0,-2.2
USC00439099,1991-04-20,0.0,0.0,0.0,15.6,-2.8
USC00439099,1991-04-21,0.0,0.0,0.0,12.2,-1.1
USC00439099,1991-04-22,10.2,0.0,0.0,7.8,5.6
USC00439099,1991-04-23,2.0,0.0,0.0,8.9,2.2
USC00439099,1991-04-24,0.0,0.0,0.0,15.6,-3.9
USC00439099,1991-04-25,0.0,0.0,0.0,18.9,-3.3
USC00439099,1991-04-26,0.0,0.0,0.0,15.0,-3.9
USC00439099,1991-04-27,0.0,0.0,0.0,21.7,-2.2
USC00439099,1991-04-28,0.0,0.0,0.0,19.4,-2.8
USC00439099,1991-04-29,0.0,0.0,0.0,17.8,-2.2
USC00439099,1991-04-30,0.0,0.0,0.0,22.8,0.0
USC00439099,1991-05-01,15.5,0.0,0.0,11.1,5.6
USC00439099,1991-05-02,29.2,0.0,0.0,20.0,7.2
USC00439099,1991-05-03,2.5,0.0,0.0,14.4,3.9
USC00439099,1991-05-04,0.3,0.0,0.0,10.6,2.2
USC00439099,1991-05-05,0.0,0.0,0.0,10.6,-2.8
USC00439099,1991-05-06,0.0,0.0,0.0,18.3,-1.1
USC00439099,1991-05-07,17.3,0.0,0.0,10.6,2.2
USC00439099,1991-05-08,0.8,0.0,0.0,12.2,5.0
USC00439099,1991-05-09,0.0,0.0,0.0,10.6,-1.7
USC00439099,1991-05-10,0.3,0.0,0.0,16.7,-1.1
USC00439099,1991-05-11,0.0,0.0,0.0,19.4,0.6
USC00439099,1991-05-12,0.0,0.0,0.0,25.0,2.2
USC00439099,1991-05-13,0.0,0.0,0.0,25.6,0.6
USC00439099,1991-05-14,0.0,0.0,0.0,25.0,1.7
USC00439099,1991-05-15,0.0,0.0,0.0,18.3,-1.7
USC00439099,1991-05-16,0.0,0.0,0.0,21.7,0.0
USC00439099,1991-05-17,0.0,0.0,0.0,31.1,4.4
USC00439099,1991-05-18,11.4,0.0,0.0,21.1,0.6
USC00439099,1991-05-19,0.0,0.0,0.0,13.9,-4.4
USC00439099,1991-05-20,0.0,0.0,0.0,18.9,-2.8
USC00439099,1991-05-21,0.0,0.0,0.0,24.4,0.0
USC00439099,1991-05-22,0.0,0.0,0.0,27.2,2.8
USC00439099,1991-05-23,0.0,0.0,0.0,25.0,0.6
USC00439099,1991-05-24,0.0,0.0,0.0,26.1,2.2
USC00439099,1991-05-25,0.0,0.0,0.0,30.0,12.8
USC00439099,1991-05-26,5.1,0.0,0.0,23.3,3.9
USC00439099,1991-05-27,19.3,0.0,0.0,22.2,7.2
USC00439099,1991-05-28,1.5,0.0,0.0,21.7,12.2
USC00439099,1991-05-29,0.0,0.0,0.0,22.8,10.0
USC00439099,1991-05-30,0.8,0.0,0.0,22.8,6.1
USC00439099,1991-05-31,7.4,0.0,0.0,23.9,7.8
USC00439099,1991-06-01,11.2,0.0,0.0,23.9,15.0
USC00439099,1991-06-02,0.0,0.0,0.0,22.8,4.4
USC00439099,1991-06-03,0.0,0.0,0.0,21.7,3.9
USC00439099,1991-06-04,0.0,0.0,0.0,23.3,6.1
USC00439099,1991-06-05,6.9,0.0,0.0,15.0,4.4
USC00439099,1991-06-06,0.0,0.0,0.0,15.6,1.7
USC00439099,1991-06-07,0.0,0.0,0.0,22.2,2.2
USC00439099,1991-06-08,0.0,0.0,0.0,27.2,6.1
USC00439099,1991-06-09,0.0,0.0,0.0,25.0,3.9
USC00439099,1991-06-10,0.0,0.0,0.0,23.9,5.6
USC00439099,1991-06-11,0.0,0.0,0.0,29.4,7.8
USC00439099,1991-06-12,0.0,0.0,0.0,26.7,11.7
USC00439099,1991-06-13,3.0,0.0,0.0,24.4,6.7
USC00439099,1991-06-14,0.3,0.0,0.0,17.8,2.8
USC00439099,1991-06-15,1.3,0.0,0.0,21.7,6.1
USC00439099,1991-06-16,2.0,0.0,0.0,20.0,11.1
USC00439099,1991-06-17,23.4,0.0,0.0,18.3,13.3
USC00439099,1991-06-18,0.5,0.0,0.0,19.4,11.1
USC00439099,1991-06-19,0.0,0.0,0.0,29.4,8.9
USC00439099,1991-06-20,0.0,0.0,0.0,30.0,11.1
USC00439099,1991-06-21,0.0,0.0,0.0,29.4,11.1
USC00439099,1991-06-22,0.0,0.0,0.0,23.3,7.2
USC00439099,1991-06-23,0.0,0.0,0.0,19.4,2.2
USC00439099,1991-06-24,0.0,0.0,0.0,23.3,5.0
USC00439099,1991-06-25,0.0,0.0,0.0,25.0,4.4
USC00439099,1991-06-26,0.0,0.0,0.0,28.3,5.6
USC00439099,1991-06-27,0.0,0.0,0.0,29.4,10.0
USC00439099,1991-06-28,3.3,0.0,0.0,30.6,12.8
USC00439099,1991-06-29,4.3,0.0,0.0,32.8,16.7
USC00439099,1991-06-30,0.5,0.0,0.0,20.0,10.0
USC00439099,1991-07-01,0.0,0.0,0.0,21.7,3.9
USC00439099,1991-07-02,0.0,0.0,0.0,21.1,1.7
USC00439099,1991-07-03,0.0,0.0,0.0,24.4,4.4
USC00439099,1991-07-04,0.0,0.0,0.0,28.3,7.8
USC00439099,1991-07-05,0.0,0.0,0.0,27.8,11.1
USC00439099,1991-07-06,2.5,0.0,0.0,18.3,12.8
USC00439099,1991-07-07,3.3,0.0,0.0,22.8,13.3
USC00439099,1991-07-08,0.0,0.0,0.0,26.7,17.2
USC00439099,1991-07-09,10.2,0.0,0.0,23.9,9.4
USC00439099,1991-07-10,0.0,0.0,0.0,19.4,3.9
USC00439099,1991-07-11,0.0,0.0,0.0,23.3,4.4
USC00439099,1991-07-12,0.0,0.0,0.0,23.9,7.2
USC00439099,1991-07-13,0.0,0.0,0.0,26.1,8.9
USC00439099,1991-07-14,13.0,0.0,0.0,18.3,12.8
USC00439099,1991-07-15,0.0,0.0,0.0,24.4,6.7
USC00439099,1991-07-16,0.0,0.0,0.0,26.7,6.7
USC00439099,1991-07-17,0.0,0.0,0.0,29.4,7.8
USC00439099,1991-07-18,0.0,0.0,0.0,30.0,10.6
USC00439099,1991-07-19,0.0,0.0,0.0,30.6,14.4
USC00439099,1991-07-20,0.0,0.0,0.0,34.4,15.6
USC00439099,1991-07-21,0.0,0.0,0.0,34.4,17.8
USC00439099,1991-07-22,3.6,0.0,0.0,27.8,12.2
USC00439099,1991-07-23,14.2,0.0,0.0,26.7,13.3
USC00439099,1991-07-24,1.3,0.0,0.0,31.7,11.7
USC00439099,1991-07-25,0.0,0.0,0.0,27.2,11.1
USC00439099,1991-07-26,0.0,0.0,0.0,29.4,12.2
USC00439099,1991-07-27,2.5,0.0,0.0,25.0,12.2
USC00439099,1991-07-28,0.0,0.0,0.0,24.4,5.6
USC00439099,1991-07-29,0.0,0.0,0.0,25.0,6.7
USC00439099,1991-07-30,0.0,0.0,0.0,27.8,7.2
USC00439099,1991-07-31,0.0,0.0,0.0,29.4,9.4
USC00439099,1991-08-01,7.4,0.0,0.0,26.1,10.6
USC00439099,1991-08-02,0.0,0.0,0.0,28.9,10.0
USC00439099,1991-08-03,0.0,0.0,0.0,26.7,9.4
USC00439099,1991-08-04,2.5,0.0,0.0,27.8,10.6
USC00439099,1991-08-05,36.3,0.0,0.0,22.2,12.8
USC00439099,1991-08-06,8.9,0.0,0.0,18.3,12.8
USC00439099,1991-08-07,0.0,0.0,0.0,23.3,6.7
USC00439099,1991-08-08,0.0,0.0,0.0,26.7,8.9
USC00439099,1991-08-09,0.0,0.0,0.0,27.8,10.0
USC00439099,1991-08-10,27.9,0.0,0.0,26.1,12.8
USC00439099,1991-08-11,0.5,0.0,0.0,22.2,13.3
USC00439099,1991-08-12,1.5,0.0,0.0,25.6,12.8
USC00439099,1991-08-13,0.0,0.0,0.0,25.0,11.1
USC00439099,1991-08-14,0.0,0.0,0.0,29.4,11.1
USC00439099,1991-08-15,0.0,0.0,0.0,30.0,11.7
USC00439099,1991-08-16,1.3,0.0,0.0,25.6,12.8
USC00439099,1991-08-17,0.0,0.0,0.0,26.7,12.2
USC00439099,1991-08-18,0.3,0.0,0.0,30.6,12.8
USC00439099,1991-08-19,6.9,0.0,0.0,27.2,15.6
USC00439099,1991-08-20,18.5,0.0,0.0,18.9,12.8
USC00439099,1991-08-21,3.3,0.0,0.0,22.8,12.8
USC00439099,1991-08-22,0.5,0.0,0.0,20.6,14.4
USC00439099,1991-08-23,0.5,0.0,0.0,26.7,15.0
USC00439099,1991-08-24,0.0,0.0,0.0,21.1,5.6
USC00439099,1991-08-25,0.0,0.0,0.0,21.7,4.4
USC00439099,1991-08-26,0.0,0.0,0.0,25.0,5.6
USC00439099,1991-08-27,0.0,0.0,0.0,27.2,10.0
USC00439099,1991-08-28,0.0,0.0,0.0,30.0,14.4
USC00439099,1991-08-29,13.7,0.0,0.0,29.4,14.4
USC00439099,1991-08-30,0.0,0.0,0.0,28.9,11.7
USC00439099,1991-08-31,37.1,0.0,0.0,31.1,12.2
USC00439099,1991-09-01,0.0,0.0,0.0,19.4,4.4
USC00439099,1991-09-02,0.0,0.0,0.0,15.6,-1.1
USC00439099,1991-09-03,0.0,0.0,0.0,21.1,2.2
USC00439099,1991-09-04,0.0,0.0,0.0,26.7,2.2
USC00439099,1991-09-05,1.3,0.0,0.0,19.4,6.1
USC00439099,1991-09-06,0.0,0.0,0.0,23.9,5.0
USC00439099,1991-09-07,0.0,0.0,0.0,25.6,5.0
USC00439099,1991-09-08,0.0,0.0,0.0,24.4,4.4
USC00439099,1991-09-09,0.0,0.0,0.0,23.9,1.1
USC00439099,1991-09-10,0.0,0.0,0.0,23.3,1.7
USC00439099,1991-09-11,31.5,0.0,0.0,24.4,10.0
USC00439099,1991-09-12,0.0,0.0,0.0,15.0,1.7
USC00439099,1991-09-13,0.0,0.0,0.0,16.1,-1.7
USC00439099,1991-09-14,0.0,0.0,0.0,18.9,-0.6
USC00439099,1991-09-15,0.0,0.0,0.0,21.1,3.9
USC00439099,1991-09-16,15.5,0.0,0.0,15.6,5.6
USC00439099,1991-09-17,5.1,0.0,0.0,27.2,15.0
USC00439099,1991-09-18,0.0,0.0,0.0,25.6,7.2
USC00439099,1991-09-19,13.2,0.0,0.0,22.8,7.8
USC00439099,1991-09-20,25.9,0.0,0.0,11.7,1.1
USC00439099,1991-09-21,0.0,0.0,0.0,11.7,1.1
USC00439099,1991-09-22,0.0,0.0,0.0,11.7,-4.4
USC00439099,1991-09-23,0.0,0.0,0.0,16.7,-4.4
USC00439099,1991-09-24,1.3,0.0,0.0,15.0,-0.6
USC00439099,1991-09-25,11.4,0.0,0.0,15.0,2.2
USC00439099,1991-09-26,17.5,0.0,0.0,10.6,7.2
USC00439099,1991-09-27,1.8,0.0,0.0,15.6,1.1
USC00439099,1991-09-28,0.3,0.0,0.0,11.7,1.1
USC00439099,1991-09-29,0.0,0.0,0.0,9.4,-1.7
USC00439099,1991-09-30,1.5,0.0,0.0,11.1,-4.4
USC00439099,1991-10-01,0.0,0.0,0.0,10.0,-3.9
USC00439099,1991-10-02,10.2,0.0,0.0,13.3,5.6
USC00439099,1991-10-03,0.0,0.0,0.0,21.7,8.9
USC00439099,1991-10-04,3.8,0.0,0.0,21.1,10.0
USC00439099,1991-10-05,0.5,0.0,0.0,20.0,10.0
USC00439099,1991-10-06,30.5,0.0,0.0,20.6,11.1
USC00439099,1991-10-07,33.0,0.0,0.0,11.7,-1.1
USC00439099,1991-10-08,0.0,0.0,0.0,8.3,-3.9
USC00439099,1991-10-09,0.0,0.0,0.0,10.6,-3.3
